client_id,client_description,invoice_number,amount,invoice_date
303491704,Deere & Company,62444,995,8/31/2011 0:00
241329118,A.G. Edwards Inc.,62445,0,8/31/2011 0:00
447838374,Banta Corporation,62446,0,8/31/2011 0:00
238833484,BJ Services Company,62447,0,8/31/2011 0:00
518748951,"BJ's Wholesale Club, Inc.",62448,0,8/31/2011 0:00
507829789,Cincinnati Financial Corp.,62458,1050,9/6/2011 0:00
320781269,Pilgrim's Pride Corporation,62459,595,9/7/2011 0:00
216075826,"Analog Devices, Inc.",62460,375,9/7/2011 0:00
316874605,ABM Industries Incorporated,62461,1385,9/8/2011 0:00
216075826,"Analog Devices, Inc.",62462,375,9/8/2011 0:00
229419244,Genuity Inc.,62464,615,9/8/2011 0:00
495773875,Expeditors International of Washington Inc.,62465,795,9/8/2011 0:00
216075826,"Analog Devices, Inc.",62468,375,9/9/2011 0:00
446579104,EMC Corporation,62469,645,9/9/2011 0:00
249400274,Briggs & Stratton Corporation,62471,615,9/12/2011 0:00
390796900,RoadwayCorp,62472,655,9/12/2011 0:00
17847412,Citizens Communications Co.,62473,3475,9/12/2011 0:00
299868760,CNF Inc.,62476,3680,9/12/2011 0:00
507829789,Cincinnati Financial Corp.,62479,255,9/12/2011 0:00
54488403,"American Water Works Company, Inc.",62483,925,9/13/2011 0:00
573953907,"Budget Group, Inc.",62485,225,9/13/2011 0:00
224992687,Felcor Lodging Trust Inc.,62486,215,9/13/2011 0:00
449336231,"Beckman Coulter, Inc.",62488,3125,9/13/2011 0:00
484516354,Apache Corporation,62490,625,9/14/2011 0:00
220150667,Ferro Corp.,62495,815,9/14/2011 0:00
144001594,"AutoNation, Inc.",62496,1085,9/14/2011 0:00
316784547,Dollar General Corporation,62498,695,9/15/2011 0:00
291287336,Delta Air Lines Inc.,62499,675,9/15/2011 0:00
216075826,"Analog Devices, Inc.",62501,1135,9/15/2011 0:00
142780669,Bank of America Corporation,62503,515,9/15/2011 0:00
612160032,Quest Diagnostics Inc.,62510,895,9/21/2011 0:00
390796900,RoadwayCorp,62519,545,9/28/2011 0:00
241329118,A.G. Edwards Inc.,62526,0,9/30/2011 0:00
447838374,Banta Corporation,62527,0,9/30/2011 0:00
238833484,BJ Services Company,62528,0,9/30/2011 0:00
518748951,"BJ's Wholesale Club, Inc.",62529,0,9/30/2011 0:00
327519152,Bank One Corporation,62536,60,10/5/2011 0:00
316874605,ABM Industries Incorporated,62537,185,10/5/2011 0:00
345076194,Universal Forest Products Inc,62539,415,10/5/2011 0:00
52988469,"Arrow Electronics, Inc.",62543,60,10/5/2011 0:00
449916255,BB&T Corporation,62544,125,10/5/2011 0:00
507829789,Cincinnati Financial Corp.,62545,150,10/6/2011 0:00
73615687,Pulte Homes Inc,62548,100,10/6/2011 0:00
397067348,"Earthlink, Inc.",62550,135,10/6/2011 0:00
487366148,Foster Wheeler Ltd.,62555,695,10/7/2011 0:00
193903624,Hasbro Inc.,62788,1305,10/10/2011 0:00
284738710,ChevronTexaco Corp.,62789,80,10/10/2011 0:00
321400041,Yusuf Cervantes,62791,500,10/10/2011 0:00
142780669,Bank of America Corporation,62792,60,10/10/2011 0:00
583427053,National Service Industries Inc,62797,695,10/10/2011 0:00
42347513,Federated Department Stores Inc.,62798,80,10/11/2011 0:00
387434991,Level 3 Communications Inc.,62799,345,10/11/2011 0:00
481741886,Leggett & Platt Inc.,62805,475,10/12/2011 0:00
119100166,HCA Inc.,62807,35,10/12/2011 0:00
585627811,Halliburton Co.,62808,545,10/12/2011 0:00
618891058,Carpenter Technology Corp.,62809,205,10/12/2011 0:00
301923925,Pioneer-Standard Electronics Inc.,62810,375,10/12/2011 0:00
109121390,"D&K Healthcare Resources, Inc.",62812,50,10/17/2011 0:00
36436090,Damian Reyes,62814,295,10/17/2011 0:00
264921674,Slade Andrade,62815,625,10/17/2011 0:00
162512254,Duke Energy Corp,62817,125,10/14/2011 0:00
555483663,Omnicare Inc,62818,385,10/14/2011 0:00
390544414,Phillips Petroleum Co,62819,395,10/14/2011 0:00
440560658,Caterpillar Inc.,62820,1750,10/14/2011 0:00
452590590,International Business Machines Corp.,62822,395,10/17/2011 0:00
180578005,Jack In The Box Inc.,62827,365,10/17/2011 0:00
475283133,Safeco Corp,62828,365,10/17/2011 0:00
313168711,ExxonMobil Corporation,62829,795,10/17/2011 0:00
136187136,United Technologies Corporation,62832,265,10/17/2011 0:00
655337917,J.B. Hunt Transport Services Inc.,62833,265,10/17/2011 0:00
632549316,Applera Corporation,62834,375,10/17/2011 0:00
388590476,Old Republic International Corp.,62835,385,10/17/2011 0:00
376533674,Qualcomm Inc,62836,405,10/17/2011 0:00
220911302,Tiffany Cummings,62837,395,10/17/2011 0:00
390796900,RoadwayCorp,62838,1875,10/17/2011 0:00
368132698,International Multifoods Corporation,62839,985,10/17/2011 0:00
301703542,H.J. Heinz Company,62840,1485,10/17/2011 0:00
86815398,RPM Inc.,62841,325,10/17/2011 0:00
385206210,Golden State Bancorp Inc.,62842,245,10/17/2011 0:00
463821008,Eastman Kodak Company,62844,250,10/18/2011 0:00
237903250,Alanna Ellison,62845,245,10/18/2011 0:00
18015282,Del Monte Foods Co,62847,2150,10/18/2011 0:00
41404245,"Automatic Data Processing, Inc.",62849,65,10/18/2011 0:00
507829789,Cincinnati Financial Corp.,62854,205,10/20/2011 0:00
316874605,ABM Industries Incorporated,62857,185,10/20/2011 0:00
199155800,Cardinal Health Inc.,62859,95,10/20/2011 0:00
471795098,Echostar Communications Corporation,62861,3400,10/21/2011 0:00
585596396,Entergy Corporation,62863,1765,10/24/2011 0:00
397067348,"Earthlink, Inc.",62864,695,10/25/2011 0:00
586539860,"Dreyer's Grand Ice Cream, Inc.",62865,859.8,10/25/2011 0:00
170993503,Danaher Corporation,62866,35,10/25/2011 0:00
390796900,RoadwayCorp,62867,595,10/26/2011 0:00
316874605,ABM Industries Incorporated,62868,185,10/27/2011 0:00
327519152,Bank One Corporation,62869,60,10/27/2011 0:00
4024681,CSX Corp.,62870,275,10/27/2011 0:00
199155800,Cardinal Health Inc.,62871,95,10/27/2011 0:00
68831868,Community Health Systems Inc.,62872,135,10/27/2011 0:00
659607849,Charter One Financial Inc.,62873,105,10/27/2011 0:00
429079401,Collins & Aikman Corp.,62874,80,10/28/2011 0:00
636873054,Puget Energy Inc.,62875,295,10/31/2011 0:00
598444595,Idacorp Inc.,62876,985,10/31/2011 0:00
420523073,Kemet Corp.,62877,225,10/31/2011 0:00
272350660,ONEOK Inc,62878,105,10/31/2011 0:00
241329118,A.G. Edwards Inc.,62879,0,10/31/2011 0:00
447838374,Banta Corporation,62880,0,10/31/2011 0:00
238833484,BJ Services Company,62881,0,10/31/2011 0:00
518748951,"BJ's Wholesale Club, Inc.",62882,0,10/31/2011 0:00
544074321,Scana Corp.,2000000007,115,2/9/2009 0:00
560824288,Abercrombie & Fitch Co.,2000000008,0,12/2/2011 0:00
330431267,"Big Lots, Inc.",2000000009,0,11/30/2011 0:00
330431267,"Big Lots, Inc.",2000000010,155,11/30/2011 0:00
309525195,"BMC Software, Inc.",2000000011,755,11/30/2011 0:00
29044295,Mercury General Corporation,2000000012,50,11/2/2011 0:00
155379765,Jessie Joyce,2000000013,255,12/2/2011 0:00
330431267,"Big Lots, Inc.",2000000014,2000,11/9/2011 0:00
593648107,Clear Channel Communications Inc.,2000000015,625,11/14/2011 0:00
56873339,AMERCO,2000000016,185,11/14/2011 0:00
269840253,EGL Inc.,2000000017,195,11/14/2011 0:00
618651143,Haylie Pineda,2000000018,1965,11/14/2011 0:00
76238643,Jillian Pope,2000000019,130,11/14/2011 0:00
291051913,CMS Energy Corp.,2000000020,275,11/17/2011 0:00
397067348,"Earthlink, Inc.",2000000021,135,11/17/2011 0:00
522361422,Kirsten Ayala,2000000022,565,11/18/2011 0:00
68831868,Community Health Systems Inc.,2000000023,135,11/22/2011 0:00
316874605,ABM Industries Incorporated,2000000024,185,11/22/2011 0:00
507829789,Cincinnati Financial Corp.,2000000025,275,11/23/2011 0:00
201096286,Sports Authority Inc,2000000026,130,11/23/2011 0:00
4024681,CSX Corp.,2000000027,275,11/23/2011 0:00
327519152,Bank One Corporation,2000000028,60,11/23/2011 0:00
252755320,The Bear Stearns Companies Inc.,2000000029,337.32,11/30/2011 0:00
109121390,"D&K Healthcare Resources, Inc.",2000000030,50,11/23/2011 0:00
429079401,Collins & Aikman Corp.,2000000031,295,11/30/2011 0:00
84371583,Ceridian Corp.,2000000032,2750,11/28/2011 0:00
275326389,ConAgra Foods Inc.,2000000033,595,11/28/2011 0:00
245618944,Fleming Companies Inc.,2000000034,500,11/29/2011 0:00
272616346,"Agilent Technologies, Inc.",2000000035,275,11/29/2011 0:00
429079401,Collins & Aikman Corp.,2000000036,80,11/30/2011 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000000037,345,11/30/2011 0:00
659607849,Charter One Financial Inc.,2000000038,105,11/30/2011 0:00
164306351,Unified Western Grocers Inc,2000000039,165,11/30/2011 0:00
644857274,Intel Corporation,2000000040,330,1/4/2012 0:00
558898034,Charles Schwab Corp.,2000000041,2660,1/5/2012 0:00
416249456,Chiquita Brands International Inc.,2000000042,635,1/5/2012 0:00
645274968,Masco Corporation,200,2795,12/5/2011 0:00
138836344,"Borders Group, Inc.",2000000043,1775,12/7/2011 0:00
284667710,The Clorox Co.,2000000044,1125,12/8/2011 0:00
330431267,"Big Lots, Inc.",2000000045,155,12/8/2011 0:00
4024681,CSX Corp.,2000000046,275,12/8/2011 0:00
316874605,ABM Industries Incorporated,2000000047,185,12/8/2011 0:00
252755320,The Bear Stearns Companies Inc.,2000000048,330.28,12/8/2011 0:00
259677483,"Ames Department Stores, Inc.",2000000049,365,12/9/2011 0:00
429079401,Collins & Aikman Corp.,2000000050,295,12/9/2011 0:00
542336332,"Air Products and Chemicals, Inc.",2000000051,1955,12/12/2011 0:00
553445512,Engelhard Corporation,2000000052,475,12/12/2011 0:00
553445512,Engelhard Corporation,2000000053,1625,12/12/2011 0:00
100227797,Alondra Dalton,2000000054,895,12/12/2011 0:00
100227797,Alondra Dalton,2000000055,3285,12/12/2011 0:00
201096286,Sports Authority Inc,2000000056,130,12/13/2011 0:00
269840253,EGL Inc.,2000000057,195,12/13/2011 0:00
461441807,Reliance Steel & Aluminum Co.,2000000058,4215,12/14/2011 0:00
397067348,"Earthlink, Inc.",2000000059,135,12/14/2011 0:00
4024681,CSX Corp.,2000000060,275,12/15/2011 0:00
471795098,Echostar Communications Corporation,2000000061,335,12/15/2011 0:00
423955485,Izabelle Soto,2000000062,1195,12/15/2011 0:00
568248318,The Goodyear Tire & Rubber Company,2000000063,795,12/15/2011 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000000064,345,12/16/2011 0:00
68831868,Community Health Systems Inc.,2000000065,135,12/19/2011 0:00
272616346,"Agilent Technologies, Inc.",2000000066,110,12/20/2011 0:00
282706481,First National of Nebraska Inc.,2000000067,0,12/21/2011 0:00
138836344,"Borders Group, Inc.",2000000068,935,12/21/2011 0:00
291051913,CMS Energy Corp.,2000000069,635,12/21/2011 0:00
84529742,Lennar Corporation,2000000070,395,12/21/2011 0:00
358444983,Ford Motor Co,2000000071,175,12/21/2011 0:00
659607849,Charter One Financial Inc.,2000000072,70,12/21/2011 0:00
327519152,Bank One Corporation,2000000073,60,12/21/2011 0:00
199155800,Cardinal Health Inc.,2000000074,95,12/21/2011 0:00
507829789,Cincinnati Financial Corp.,2000000075,208.8,12/21/2011 0:00
429079401,Collins & Aikman Corp.,2000000076,80,12/22/2011 0:00
659607849,Charter One Financial Inc.,2000000077,2331,12/22/2011 0:00
199155800,Cardinal Health Inc.,2000000078,95,12/23/2011 0:00
249955936,Oshkosh Truck Corp,2000000079,110,12/23/2011 0:00
508660913,DynCorp,2000000080,25,12/23/2011 0:00
291051913,CMS Energy Corp.,2000000081,275,12/23/2011 0:00
56873339,AMERCO,2000000082,185,12/27/2011 0:00
355655036,Raquel Cervantes,2000000083,85,12/27/2011 0:00
269840253,EGL Inc.,2000000084,50,12/27/2011 0:00
281098137,Peyton Gould,2000000085,1365,12/29/2011 0:00
505173139,3M Company,2000000086,200,12/30/2011 0:00
542336332,"Air Products and Chemicals, Inc.",225,365,1/10/2012 0:00
463821008,Eastman Kodak Company,2000000087,2770,1/10/2012 0:00
589586945,"Brightpoint, Inc.",230,0,1/10/2012 0:00
589586945,"Brightpoint, Inc.",2000000088,0,1/10/2012 0:00
589586945,"Brightpoint, Inc.",2000000089,0,1/10/2012 0:00
522471888,Harsco Corp.,2000000090,705,1/11/2012 0:00
607266375,Aisha Mcgrath,2000000091,795,1/16/2012 0:00
585627900,Ricardo Carroll,2000000092,295,1/19/2012 0:00
586648082,Express Scripts Inc.,2000000093,415,1/24/2012 0:00
646753885,Ashland Inc.,2000000094,915,2/1/2012 0:00
41404245,"Automatic Data Processing, Inc.",2000000095,985,2/1/2012 0:00
508596829,"Arch Coal, Inc.",2000000099,110,1/6/2012 0:00
218747249,Burlington Northern Santa Fe Corporation,2000000100,125,1/6/2012 0:00
522471888,Harsco Corp.,2000000101,655,1/9/2012 0:00
631333991,Burlington Resources Inc.,2000000102,130,1/9/2012 0:00
449916255,BB&T Corporation,2000000103,250,1/9/2012 0:00
614960858,"ArvinMeritor, Inc.",2000000104,25,1/9/2012 0:00
355204835,Interpublic Group of Companies Inc.,2000000105,35,1/9/2012 0:00
109121390,"D&K Healthcare Resources, Inc.",2000000106,50,1/10/2012 0:00
393924500,AOL Time Warner Inc.,2000000107,225,1/11/2012 0:00
505173139,3M Company,2000000108,100,1/11/2012 0:00
142780669,Bank of America Corporation,2000000109,150,1/11/2012 0:00
3185991,Kohl's Corp.,2000000110,60,1/12/2012 0:00
119100166,HCA Inc.,2000000111,35,1/12/2012 0:00
53324762,Reebok International Ltd.,2000000112,35,1/12/2012 0:00
175555645,Foot Locker Inc,2000000113,55,1/12/2012 0:00
223537736,Brown-Forman Corporation,2000000114,60,1/12/2012 0:00
461459744,Bowater Incorporated,2000000115,50,1/12/2012 0:00
397067348,"Earthlink, Inc.",2000000116,135,1/13/2012 0:00
42347513,Federated Department Stores Inc.,2000000117,95,1/13/2012 0:00
284738710,ChevronTexaco Corp.,2000000118,90,1/14/2012 0:00
372348761,CBRL Group Inc.,2000000119,100,1/14/2012 0:00
371835011,Freeport McMoran Copper & Gold Inc.,2000000120,80,1/14/2012 0:00
275326389,ConAgra Foods Inc.,2000000121,60,1/14/2012 0:00
442663699,Unisys Corporation,2000000122,50,1/14/2012 0:00
673651375,"Allegheny Energy, Inc.",2000000123,125,1/16/2012 0:00
614960858,"ArvinMeritor, Inc.",2000000124,835,1/16/2012 0:00
330431267,"Big Lots, Inc.",2000000125,155,1/16/2012 0:00
316874605,ABM Industries Incorporated,2000000126,185,1/16/2012 0:00
429079401,Collins & Aikman Corp.,2000000127,295,1/16/2012 0:00
4024681,CSX Corp.,2000000128,275,1/16/2012 0:00
647805520,Avah Pope,2000000129,1075,1/13/2012 0:00
269840253,EGL Inc.,2000000130,195,1/17/2012 0:00
606634498,Skye Howell,2000000132,275,1/17/2012 0:00
659607849,Charter One Financial Inc.,2000000133,115,1/17/2012 0:00
76238643,Jillian Pope,2000000134,90,1/18/2012 0:00
463821008,Eastman Kodak Company,2000000135,275,1/19/2012 0:00
68831868,Community Health Systems Inc.,2000000136,135,1/19/2012 0:00
149119421,Bristol-Myers Squibb Company,2000000137,515,1/19/2012 0:00
542336332,"Air Products and Chemicals, Inc.",2000000138,95,1/20/2012 0:00
507829789,Cincinnati Financial Corp.,2000000139,385,1/20/2012 0:00
327519152,Bank One Corporation,2000000140,60,1/20/2012 0:00
201096286,Sports Authority Inc,2000000141,130,1/20/2012 0:00
272616346,"Agilent Technologies, Inc.",2000000142,165,1/20/2012 0:00
560824288,Abercrombie & Fitch Co.,2000000143,225,1/20/2012 0:00
628230525,Dean Foods Company,2000000144,50,1/21/2012 0:00
41404245,"Automatic Data Processing, Inc.",2000000145,130,1/21/2012 0:00
81882288,"Burlington Industries, Inc.",2000000147,30,1/21/2012 0:00
170993503,Danaher Corporation,2000000148,240,1/21/2012 0:00
542336332,"Air Products and Chemicals, Inc.",2000000149,50,1/21/2012 0:00
586648082,Express Scripts Inc.,2000000150,50,1/23/2012 0:00
253534759,Concord EFS Inc.,2000000151,425,1/23/2012 0:00
95740254,Coca-Cola Co.,2000000152,695,1/23/2012 0:00
223537736,Brown-Forman Corporation,2000000153,945,1/23/2012 0:00
175819198,Dial Corporation,2000000154,65,1/24/2012 0:00
507829789,Cincinnati Financial Corp.,2000000155,65,1/24/2012 0:00
81882288,"Burlington Industries, Inc.",2000000156,65,1/24/2012 0:00
449916255,BB&T Corporation,2000000157,40,1/24/2012 0:00
449969564,The Neiman Marcus Group Inc.,2000000158,50,1/24/2012 0:00
291051913,CMS Energy Corp.,2000000159,275,1/24/2012 0:00
382881320,Sara Lee Corp,2000000160,65,1/25/2012 0:00
291473895,PepsiAmericas Inc.,2000000161,50,1/25/2012 0:00
586648082,Express Scripts Inc.,2000000162,695,1/25/2012 0:00
49632436,ITT Industries Inc.,2000000163,55,1/25/2012 0:00
82176990,Markel Corporation,2000000164,55,1/25/2012 0:00
13320119,"Applied Materials, Inc.",2000000165,805,1/25/2012 0:00
141093074,Pathmark Stores Inc.,2000000166,195,1/25/2012 0:00
52988469,"Arrow Electronics, Inc.",2000000167,70,1/25/2012 0:00
390796900,RoadwayCorp,2000000168,180,1/26/2012 0:00
624340506,Nathaly Gonzalez,2000000169,325,1/31/2012 0:00
198749068,Jones Apparel Group Inc.,2000000170,60,1/27/2012 0:00
568314177,CMGI Inc.,2000000171,415,1/27/2012 0:00
676507022,Fisher Scientific International Inc.,2000000172,65,1/27/2012 0:00
618891058,Carpenter Technology Corp.,2000000173,330,1/27/2012 0:00
284738710,ChevronTexaco Corp.,2000000174,45,1/28/2012 0:00
455579502,Dow Chemical Company,2000000175,40,1/28/2012 0:00
416273828,Paychex Inc,2000000176,45,1/28/2012 0:00
372348761,CBRL Group Inc.,2000000177,60,1/28/2012 0:00
646753885,Ashland Inc.,2000000178,50,1/28/2012 0:00
259677483,"Ames Department Stores, Inc.",2000000179,95,1/28/2012 0:00
495773875,Expeditors International of Washington Inc.,2000000180,75,1/28/2012 0:00
156916039,MGM Mirage,2000000181,40,1/28/2012 0:00
142780669,Bank of America Corporation,2000000182,40,1/28/2012 0:00
193903624,Hasbro Inc.,2000000183,40,1/28/2012 0:00
608755321,Georgia-Pacific Corporation,2000000184,30,1/28/2012 0:00
175555645,Foot Locker Inc,2000000185,495,1/28/2012 0:00
254014800,"Apple Computer, Inc.",2000000186,50,1/30/2012 0:00
252755320,The Bear Stearns Companies Inc.,2000000187,343.92,1/30/2012 0:00
162488391,Dillard's Inc.,2000000188,125,1/30/2012 0:00
56873339,AMERCO,2000000190,185,1/31/2012 0:00
429079401,Collins & Aikman Corp.,2000000191,80,1/31/2012 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000000192,345,1/31/2012 0:00
561957463,Makai Landry,2000000193,225,1/31/2012 0:00
371835011,Freeport McMoran Copper & Gold Inc.,2000000194,50,1/31/2012 0:00
121748782,Safeway Inc,2000000195,110,1/31/2012 0:00
92003085,Solutia Inc,2000000196,75,1/31/2012 0:00
586539860,"Dreyer's Grand Ice Cream, Inc.",2000000197,105,1/31/2012 0:00
446857120,Hollywood Entertainment Corp.,2000000198,55,1/31/2012 0:00
4024681,CSX Corp.,2000000199,275,1/30/2012 0:00
558898034,Charles Schwab Corp.,2000000200,0,1/31/2012 0:00
416249456,Chiquita Brands International Inc.,2000000201,0,1/31/2012 0:00
564541279,Williams Companies Inc,2000000202,795,1/31/2012 0:00
137863,"The Alpine Group, Inc.",2000000203,2695,2/4/2012 0:00
102012691,Nash Finch Company,2000000204,405,2/4/2012 0:00
617030591,Polo Ralph Lauren Corp,2000000205,245,2/29/2012 0:00
424218258,Household International Corp.,2000000206,75,2/1/2012 0:00
181705372,Archer Daniels Midland Company,2000000207,60,2/1/2012 0:00
374133023,SBC Communications Inc,2000000208,225,2/1/2012 0:00
605778907,Ryder System Inc,2000000209,175,2/2/2012 0:00
341429164,Adobe Systems Incorporated,2000000210,75,2/2/2012 0:00
417430145,Hon Industries Inc.,2000000211,280,2/2/2012 0:00
199155800,Cardinal Health Inc.,2000000212,95,2/3/2012 0:00
608794046,Sun Microsystems Inc.,2000000213,295,2/3/2012 0:00
501748442,Alcoa Inc.,2000000214,615,2/3/2012 0:00
471142233,Nicor Inc,2000000215,145,2/6/2012 0:00
481647335,"Avnet, Inc.",2000000216,1425,2/6/2012 0:00
4892485,Quantum Corp,2000000217,165,2/6/2012 0:00
261118027,Publix Super Markets Inc.,2000000218,155,2/6/2012 0:00
35696099,Primedia Inc,2000000219,65,2/6/2012 0:00
550774418,"Amazon.com, Inc.",2000000220,1620,2/6/2012 0:00
511782550,Maytag Corporation,2000000221,25,2/6/2012 0:00
397067348,"Earthlink, Inc.",2000000222,135,2/6/2012 0:00
463821008,Eastman Kodak Company,2000000223,50,2/6/2012 0:00
205942438,Pfizer Inc,2000000224,175,2/6/2012 0:00
252755320,The Bear Stearns Companies Inc.,2000000225,1295,2/7/2012 0:00
274924315,Jacobs Engineering Group Inc.,2000000226,155,2/8/2012 0:00
500539592,Mariner Health Care Inc.,2000000227,375,2/8/2012 0:00
673342087,Sovereign Bancorp Inc.,2000000228,350,2/8/2012 0:00
284738710,ChevronTexaco Corp.,2000000229,160,2/8/2012 0:00
68831868,Community Health Systems Inc.,2000000230,50,2/8/2012 0:00
330431267,"Big Lots, Inc.",2000000231,155,2/8/2012 0:00
429079401,Collins & Aikman Corp.,2000000232,295,2/8/2012 0:00
492455737,Omnicom Group,2000000233,225,2/8/2012 0:00
670711491,Pitney Bowes Inc.,2000000235,225,2/9/2012 0:00
568248318,The Goodyear Tire & Rubber Company,2000000234,2700,2/13/2012 0:00
